what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1300897318381
stopped,bundle,org.eclipse.gmf.codegen.ui,1.1.200.v20100302-2359,"org.eclipse.gmf.codegen.ui",1300897318381
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1300897318391
stopped,bundle,org.eclipse.papyrus.collaborationuse.editor.xtext.ui,0.7.2.v201101191114,"org.eclipse.papyrus.collaborationuse.editor.xtext.ui",1300897318391
stopped,bundle,org.eclipse.papyrus.diagram.activity,0.7.2.v201101191114,"org.eclipse.papyrus.diagram.activity",1300897318393
stopped,bundle,org.eclipse.papyrus.sysml.diagram.blockdefinition,0.7.2.v201101191114,"org.eclipse.papyrus.sysml.diagram.blockdefinition",1300897318393
stopped,bundle,org.eclipse.papyrus.sysml.diagram.requirement,0.7.2.v201101191114,"org.eclipse.papyrus.sysml.diagram.requirement",1300897318393
stopped,bundle,org.eclipse.papyrus.uml.diagram.pkg,0.7.2.v201101191114,"org.eclipse.papyrus.uml.diagram.pkg",1300897318394
stopped,bundle,org.eclipse.papyrus.tests,0.7.2.v201101191114,"org.eclipse.papyrus.tests",1300897318394
stopped,bundle,org.eclipse.papyrus.diagram.clazz.test,0.7.2.v201101191114,"org.eclipse.papyrus.diagram.clazz.test",1300897318395
stopped,bundle,org.eclipse.papyrus.diagram.clazz,0.7.2.v201101191114,"org.eclipse.papyrus.diagram.clazz",1300897318396
stopped,bundle,org.eclipse.papyrus.diagram.common.groups,0.7.2.v201101191114,"org.eclipse.papyrus.diagram.common.groups",1300897318404
stopped,bundle,org.eclipse.papyrus.diagram.communication,0.7.2.v201101191114,"org.eclipse.papyrus.diagram.communication",1300897318420
stopped,bundle,org.eclipse.papyrus.sysml.diagram.internalblock,0.7.2.v201101191114,"org.eclipse.papyrus.sysml.diagram.internalblock",1300897318431
stopped,bundle,org.eclipse.papyrus.diagram.composite,0.7.2.v201101191114,"org.eclipse.papyrus.diagram.composite",1300897318431
stopped,bundle,org.eclipse.papyrus.diagram.menu,0.7.2.v201101191114,"org.eclipse.papyrus.diagram.menu",1300897318431
stopped,bundle,org.eclipse.papyrus.diagram.profile,0.7.2.v201101191114,"org.eclipse.papyrus.diagram.profile",1300897318448
stopped,bundle,org.eclipse.papyrus.diagram.sequence,0.7.2.v201101191114,"org.eclipse.papyrus.diagram.sequence",1300897318471
stopped,bundle,org.eclipse.papyrus.diagram.statemachine,1.0.0.v201101191114,"org.eclipse.papyrus.diagram.statemachine",1300897318493
stopped,bundle,org.eclipse.papyrus.diagram.usecase,0.7.2.v201101191114,"org.eclipse.papyrus.diagram.usecase",1300897318520
stopped,bundle,org.eclipse.papyrus.perspective,0.7.2.v201101191114,"org.eclipse.papyrus.perspective",1300897318521
stopped,bundle,org.eclipse.papyrus.profile,0.7.2.v201101191114,"org.eclipse.papyrus.profile",1300897318534
stopped,bundle,org.eclipse.papyrus.properties.tabbed.profile,0.7.2.v201101191114,"org.eclipse.papyrus.properties.tabbed.profile",1300897318535
stopped,bundle,org.eclipse.papyrus.properties.tabbed.sysml,0.7.2.v201101191114,"org.eclipse.papyrus.properties.tabbed.sysml",1300897318535
stopped,bundle,org.eclipse.papyrus.sysml.diagram.common,0.7.2.v201101191114,"org.eclipse.papyrus.sysml.diagram.common",1300897318535
stopped,bundle,org.eclipse.papyrus.sysml.diagram.parametric,0.7.2.v201101191114,"org.eclipse.papyrus.sysml.diagram.parametric",1300897318536
stopped,bundle,org.eclipse.papyrus.sysml.modelexplorer,0.7.2.v201101191114,"org.eclipse.papyrus.sysml.modelexplorer",1300897318536
stopped,bundle,org.eclipse.papyrus.tabbedproperties.appearance,0.7.2.v201101191114,"org.eclipse.papyrus.tabbedproperties.appearance",1300897318537
stopped,bundle,org.eclipse.papyrus.uml.modelexplorer,0.7.2.v201101191114,"org.eclipse.papyrus.uml.modelexplorer",1300897318538
stopped,bundle,org.eclipse.papyrus.uml.service.types,0.7.2.v201101191114,"org.eclipse.papyrus.uml.service.types",1300897318538
stopped,bundle,org.eclipse.papyrus.marte.static.profile,0.7.2.v201101192155,"org.eclipse.papyrus.marte.static.profile",1300897318585
stopped,bundle,org.eclipse.papyrus.diagram.common,0.7.2.v201101191114,"org.eclipse.papyrus.diagram.common",1300897318585
stopped,bundle,org.eclipse.m2m.qvt.oml.ui,2.1.0.v20091116-1630,"org.eclipse.m2m.qvt.oml.ui",1300897318586
stopped,bundle,org.eclipse.m2m.qvt.oml.debug.ui,1.0.1.v20100917-1530,"org.eclipse.m2m.qvt.oml.debug.ui",1300897318609
stopped,bundle,org.eclipse.xtext.xtext.ui,1.0.2.v201102150722,"org.eclipse.xtext.xtext.ui",1300897318609
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1300897318609
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1300897318609
stopped,bundle,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram",1300897318625
stopped,bundle,org.eclipse.gmf.ecore.editor,2.2.0.v20100315-2359,"org.eclipse.gmf.ecore.editor",1300897318626
stopped,bundle,org.eclipse.papyrus.outline,0.7.2.v201101191114,"org.eclipse.papyrus.outline",1300897318626
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.render,1.4.1.v20100909-1300,"org.eclipse.gmf.runtime.diagram.ui.render",1300897318627
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.printing.render,1.4.0.v20100423-2359,"org.eclipse.gmf.runtime.diagram.ui.printing.render",1300897318627
stopped,bundle,org.eclipse.emf.generic.editor,1.0.0.v201008251147,"org.eclipse.emf.generic.editor",1300897318628
stopped,bundle,org.eclipse.papyrus.editors,0.7.2.v201101191114,"org.eclipse.papyrus.editors",1300897318628
stopped,bundle,org.eclipse.viatra2.editor.text,3.1.0.20100316,"org.eclipse.viatra2.editor.text",1300897318628
stopped,bundle,org.eclipse.viatra2.gtasm.trigger,3.1.0.20100316,"org.eclipse.viatra2.gtasm.trigger",1300897318629
stopped,bundle,org.eclipse.viatra2.gui,3.1.0.20100316,"org.eclipse.viatra2.gui",1300897318630
stopped,bundle,org.eclipse.emf.eef.codegen,0.8.2.v201101310604,"org.eclipse.emf.eef.codegen",1300897318631
stopped,bundle,org.eclipse.emf.eef.components.editor,0.8.2.v201101310604,"org.eclipse.emf.eef.components.editor",1300897318632
stopped,bundle,org.eclipse.emf.eef.eefgen.editor,0.8.2.v201101310604,"org.eclipse.emf.eef.eefgen.editor",1300897318685
stopped,bundle,org.eclipse.emf.eef.eefgen.edit,0.8.2.v201101310604,"org.eclipse.emf.eef.eefgen.edit",1300897318686
stopped,bundle,org.eclipse.emf.eef.components.edit,0.8.2.v201101310604,"org.eclipse.emf.eef.components.edit",1300897318725
stopped,bundle,org.eclipse.emf.eef.mapping.edit,0.8.2.v201101310604,"org.eclipse.emf.eef.mapping.edit",1300897318726
stopped,bundle,org.eclipse.emf.eef.views.editor,0.8.2.v201101310604,"org.eclipse.emf.eef.views.editor",1300897318727
stopped,bundle,org.eclipse.emf.eef.views.edit,0.8.2.v201101310604,"org.eclipse.emf.eef.views.edit",1300897318728
stopped,bundle,org.eclipse.emf.eef.runtime,0.8.2.v201101310604,"org.eclipse.emf.eef.runtime",1300897318728
stopped,bundle,org.eclipse.emf.cheatsheets,2.5.0.v20100521-1846,"org.eclipse.emf.cheatsheets",1300897318729
stopped,bundle,org.eclipse.amalgam.discovery.modeling,1.1.0.v201006150414,"org.eclipse.amalgam.discovery.modeling",1300897318729
stopped,bundle,org.eclipse.amalgam.discovery.ui,1.1.0.v201006150414,"org.eclipse.amalgam.discovery.ui",1300897318730
stopped,bundle,org.eclipse.emf.ecoretools,0.10.0.v20100615-1639,"org.eclipse.emf.ecoretools",1300897318731
stopped,bundle,org.eclipse.emf.ecoretools.diagram.ui.outline,0.9.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.ui.outline",1300897318732
stopped,bundle,org.eclipse.emf.ecoretools.properties,0.8.0.v20100521-2009,"org.eclipse.emf.ecoretools.properties",1300897318752
stopped,bundle,org.eclipse.emf.ecoretools.tabbedproperties,0.8.0.v20100521-2009,"org.eclipse.emf.ecoretools.tabbedproperties",1300897318753
stopped,bundle,org.eclipse.emf.mapping.ecore2xml.ui,2.5.0.v20100521-1847,"org.eclipse.emf.mapping.ecore2xml.ui",1300897318754
stopped,bundle,org.eclipse.emf.transaction.ui,1.4.0.v20090819-1300,"org.eclipse.emf.transaction.ui",1300897318754
stopped,bundle,org.eclipse.papyrus.controlmode,0.7.2.v201101191114,"org.eclipse.papyrus.controlmode",1300897318754
stopped,bundle,org.eclipse.papyrus.modelexplorer,0.7.2.v201101191114,"org.eclipse.papyrus.modelexplorer",1300897318754
stopped,bundle,org.eclipse.emf.workspace.ui,1.3.0.v200901271819,"org.eclipse.emf.workspace.ui",1300897318755
stopped,bundle,org.eclipse.emf.ecoretools.filters,0.8.0.v20100521-2009,"org.eclipse.emf.ecoretools.filters",1300897318772
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.printing,1.4.0.v20100430-1518,"org.eclipse.gmf.runtime.diagram.ui.printing",1300897318773
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.providers.ide,1.2.0.v20090403-1720,"org.eclipse.gmf.runtime.diagram.ui.providers.ide",1300897318773
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.geoshapes,1.4.0.v20100419-2359,"org.eclipse.gmf.runtime.diagram.ui.geoshapes",1300897318774
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.providers,1.4.0.v20100430-1518,"org.eclipse.gmf.runtime.diagram.ui.providers",1300897318775
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.resources.editor.ide,1.2.0.v20100423-2359,"org.eclipse.gmf.runtime.diagram.ui.resources.editor.ide",1300897318775
stopped,bundle,org.eclipse.papyrus.core.adaptor.gmf,0.7.2.v201101191114,"org.eclipse.papyrus.core.adaptor.gmf",1300897318776
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.resources.editor,1.4.1.v20100729-0030,"org.eclipse.gmf.runtime.diagram.ui.resources.editor",1300897318776
stopped,bundle,org.eclipse.papyrus.core.resourceloading.preferences,0.7.2.v201101191114,"org.eclipse.papyrus.core.resourceloading.preferences",1300897318776
stopped,bundle,org.eclipse.papyrus.core.resourceloading,0.7.2.v201101191114,"org.eclipse.papyrus.core.resourceloading",1300897318777
stopped,bundle,org.eclipse.papyrus.uml.ui.perspectiveconfiguration,0.7.2.v201101191114,"org.eclipse.papyrus.uml.ui.perspectiveconfiguration",1300897318777
stopped,bundle,org.eclipse.papyrus.preferences,0.7.2.v201101191114,"org.eclipse.papyrus.preferences",1300897318777
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.properties,1.4.0.v20100430-1518,"org.eclipse.gmf.runtime.diagram.ui.properties",1300897318778
stopped,bundle,org.eclipse.gmf.runtime.emf.ui.properties,1.4.0.v20100304-2359,"org.eclipse.gmf.runtime.emf.ui.properties",1300897318778
stopped,bundle,org.eclipse.uml2.examples.uml.ui,3.0.1.v201008191505,"org.eclipse.uml2.examples.uml.ui",1300897318779
stopped,bundle,org.eclipse.gmt.modisco.kdm.uml2converter,0.8.2.v201102100957,"org.eclipse.gmt.modisco.kdm.uml2converter",1300897318779
