what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.amalgam.discovery.modeling,1.1.0.v201006150414,"org.eclipse.amalgam.discovery.modeling",1301263243552
stopped,bundle,org.eclipse.amalgam.discovery.ui,1.1.0.v201006150414,"org.eclipse.amalgam.discovery.ui",1301263243552
stopped,bundle,org.eclipse.emf.cdo.ui.ide,3.0.0.v20100618-1451,"org.eclipse.emf.cdo.ui.ide",1301263243552
stopped,bundle,org.eclipse.emf.cdo.ui,3.0.0.v20100618-1453,"org.eclipse.emf.cdo.ui",1301263243552
stopped,bundle,org.eclipse.uml2.uml.ecore.exporter,2.4.0.v201005031530,"org.eclipse.uml2.uml.ecore.exporter",1301263243552
stopped,bundle,org.eclipse.xsd.ecore.exporter,2.5.0.v20100521-1855,"org.eclipse.xsd.ecore.exporter",1301263243552
stopped,bundle,org.eclipse.emf.exporter,2.6.0.v20100521-1846,"org.eclipse.emf.exporter",1301263243552
stopped,bundle,org.eclipse.emf.importer.ecore,2.6.0.v20100521-1846,"org.eclipse.emf.importer.ecore",1301263243552
stopped,bundle,org.eclipse.emf.importer.java,2.6.0.v20100521-1846,"org.eclipse.emf.importer.java",1301263243552
stopped,bundle,org.eclipse.emf.importer.rose,2.6.0.v20100521-1846,"org.eclipse.emf.importer.rose",1301263243552
stopped,bundle,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20100226-2359,"org.eclipse.gmf.bridge.ui.dashboard",1301263243552
stopped,bundle,org.eclipse.xtend.typesystem.uml2.ui,1.0.1.v201008251147,"org.eclipse.xtend.typesystem.uml2.ui",1301263243552
stopped,bundle,org.eclipse.gmt.modisco.kdm.uml2converter,0.8.2.v201102100957,"org.eclipse.gmt.modisco.kdm.uml2converter",1301263243552
stopped,bundle,org.eclipse.uml2.uml.ecore.importer,2.4.0.v201005031530,"org.eclipse.uml2.uml.ecore.importer",1301263243552
stopped,bundle,org.eclipse.xsd.ecore.importer,2.6.0.v20100521-1855,"org.eclipse.xsd.ecore.importer",1301263243552
stopped,bundle,org.eclipse.gmf.doc.ui,1.3.0.v20090729-2031,"org.eclipse.gmf.doc.ui",1301263243552
stopped,bundle,org.eclipse.gmf.bridge.ui,1.3.0.v20101217-1532,"org.eclipse.gmf.bridge.ui",1301263243552
stopped,bundle,org.eclipse.emf.importer,2.6.0.v20100521-1846,"org.eclipse.emf.importer",1301263243552
stopped,bundle,org.eclipse.papyrus.controlmode,0.7.2.v201101191114,"org.eclipse.papyrus.controlmode",1301263243552
stopped,bundle,org.eclipse.papyrus.modelexplorer,0.7.2.v201101191114,"org.eclipse.papyrus.modelexplorer",1301263243552
stopped,bundle,org.eclipse.xtend.typesystem.emf.ui,1.0.1.v201008251147,"org.eclipse.xtend.typesystem.emf.ui",1301263243552
stopped,bundle,org.eclipse.emf.converter,2.5.0.v20100914-1218,"org.eclipse.emf.converter",1301263243552
stopped,bundle,org.eclipse.emf.mint.ui,0.9.0.v201006142335,"org.eclipse.emf.mint.ui",1301263243571
stopped,bundle,org.eclipse.gmf.codegen.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.codegen.edit",1301263243571
stopped,bundle,org.eclipse.uml2.codegen.ecore.ui,1.6.0.v201005031530,"org.eclipse.uml2.codegen.ecore.ui",1301263243571
stopped,bundle,org.eclipse.m2m.qvt.oml.debug.core,1.0.1.v20100917-1530,"org.eclipse.m2m.qvt.oml.debug.core",1301263243571
stopped,bundle,org.eclipse.m2m.qvt.oml.editor.ui,2.1.0.v20100606-1530,"org.eclipse.m2m.qvt.oml.editor.ui",1301263243571
stopped,bundle,org.eclipse.m2m.qvt.oml.runtime.ui,2.1.1.v20100917-1530,"org.eclipse.m2m.qvt.oml.runtime.ui",1301263243572
stopped,bundle,org.eclipse.m2m.qvt.oml.common.ui,2.0.1.v20100917-1530,"org.eclipse.m2m.qvt.oml.common.ui",1301263243572
stopped,bundle,org.eclipse.m2m.qvt.oml.emf.util.ui,2.0.1.v20100524-1530,"org.eclipse.m2m.qvt.oml.emf.util.ui",1301263243572
stopped,bundle,org.eclipse.emf.codegen.ecore.ui,2.6.0.v20100914-1218,"org.eclipse.emf.codegen.ecore.ui",1301263243572
stopped,bundle,org.eclipse.emf.compare.ui,1.1.1.v201009150438,"org.eclipse.emf.compare.ui",1301263243572
stopped,bundle,org.eclipse.emf.mapping.ecore2ecore.editor,2.4.0.v20100521-1847,"org.eclipse.emf.mapping.ecore2ecore.editor",1301263243572
stopped,bundle,org.eclipse.papyrus.outline.emftree,0.7.2.v201101191114,"org.eclipse.papyrus.outline.emftree",1301263243572
stopped,bundle,org.eclipse.uml2.examples.uml.ui,3.0.1.v201008191505,"org.eclipse.uml2.examples.uml.ui",1301263243572
stopped,bundle,org.eclipse.gmt.modisco.workflow.driver.atl,0.8.2.v201102100957,"org.eclipse.gmt.modisco.workflow.driver.atl",1301263243572
stopped,bundle,org.eclipse.m2m.atl.core.ui,3.1.2.v20110119-0755,"org.eclipse.m2m.atl.core.ui",1301263243572
